抽せん日,year,month,day,dayofweek,一致数_label,信頼度,pred_1,pred_2,pred_3,pred_4,pred_len,pred_sum,pred_min,pred_max,pred_range,pred_mean,pred_std,true_1,true_2,true_3,true_4,true_len,true_sum,true_min,true_max,true_range,true_mean,true_std,match_count_calc,hit_flag,model_Diffusion,model_Forced3Match,model_ForcedStraight,model_PPO,model_Self,model_Synthetic,pred_idx_予測1,pred_idx_予測2,pred_idx_予測3,pred_idx_予測4
1996-07-30,1996,7,30,1,2,1.1855,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,9,9,4,4,27,4,9,5,6.75,2.277608394786075,2,True,False,False,False,False,True,False,False,False,True,False
1996-07-30,1996,7,30,1,2,1.174,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,5,9,9,4,4,27,4,9,5,6.75,2.277608394786075,2,True,False,False,False,False,True,False,False,False,False,True
1996-08-02,1996,8,2,4,1,1.1541,0,2,4,6,4,12,0,6,6,3.0,2.23606797749979,0,9,7,8,4,24,0,9,9,6.0,3.5355339059327378,1,True,False,False,False,True,False,False,True,False,False,False
1996-08-02,1996,8,2,4,4,1.2167,0,7,8,9,4,24,0,9,9,6.0,3.5355339059327378,0,9,7,8,4,24,0,9,9,6.0,3.5355339059327378,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-02,1996,8,2,4,1,1.1856,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,0,9,7,8,4,24,0,9,9,6.0,3.5355339059327378,1,True,False,False,False,False,True,False,False,False,True,False
1996-08-02,1996,8,2,4,1,1.1739,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,0,9,7,8,4,24,0,9,9,6.0,3.5355339059327378,1,True,False,False,False,False,True,False,False,False,False,True
1996-08-06,1996,8,6,1,1,1.1512,2,4,5,6,4,17,2,6,4,4.25,1.479019945774904,8,7,3,4,4,22,3,8,5,5.5,2.0615528128088303,1,True,False,False,False,True,False,False,True,False,False,False
1996-08-06,1996,8,6,1,4,1.2104,3,4,7,8,4,22,3,8,5,5.5,2.0615528128088303,8,7,3,4,4,22,3,8,5,5.5,2.0615528128088303,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-06,1996,8,6,1,1,1.1856,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,8,7,3,4,4,22,3,8,5,5.5,2.0615528128088303,1,True,False,False,False,False,True,False,False,False,True,False
1996-08-06,1996,8,6,1,1,1.1748,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,8,7,3,4,4,22,3,8,5,5.5,2.0615528128088303,1,True,False,False,False,False,True,False,False,False,False,True
1996-08-09,1996,8,9,4,2,1.1296,0,3,6,9,4,18,0,9,9,4.5,3.3541019662496847,3,5,6,8,4,22,3,8,5,5.5,1.8027756377319946,2,True,False,False,False,True,False,False,True,False,False,False
1996-08-09,1996,8,9,4,4,1.2156,3,5,6,8,4,22,3,8,5,5.5,1.8027756377319946,3,5,6,8,4,22,3,8,5,5.5,1.8027756377319946,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-09,1996,8,9,4,1,1.1857,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,3,5,6,8,4,22,3,8,5,5.5,1.8027756377319946,1,True,False,False,False,False,True,False,False,False,True,False
1996-08-09,1996,8,9,4,1,1.1748,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,3,5,6,8,4,22,3,8,5,5.5,1.8027756377319946,1,True,False,False,False,False,True,False,False,False,False,True
1996-08-13,1996,8,13,1,1,1.1523,0,2,4,9,4,15,0,9,9,3.75,3.344772040064913,9,9,8,9,4,35,8,9,1,8.75,0.4330127018922193,1,True,False,False,False,True,False,False,True,False,False,False
1996-08-13,1996,8,13,1,4,1.2142,8,9,9,9,4,35,8,9,1,8.75,0.4330127018922193,9,9,8,9,4,35,8,9,1,8.75,0.4330127018922193,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-13,1996,8,13,1,1,1.1739,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,9,9,8,9,4,35,8,9,1,8.75,0.4330127018922193,1,True,False,False,False,False,True,False,False,False,True,False
1996-08-13,1996,8,13,1,0,1.1724,0,3,4,7,4,14,0,7,7,3.5,2.5,9,9,8,9,4,35,8,9,1,8.75,0.4330127018922193,0,False,False,False,False,False,True,False,False,False,False,True
1996-08-16,1996,8,16,4,1,1.1442,0,2,4,6,4,12,0,6,6,3.0,2.23606797749979,8,1,3,2,4,14,1,8,7,3.5,2.692582403567252,1,True,False,False,False,True,False,False,True,False,False,False
1996-08-16,1996,8,16,4,4,1.2119,1,2,3,8,4,14,1,8,7,3.5,2.692582403567252,8,1,3,2,4,14,1,8,7,3.5,2.692582403567252,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-16,1996,8,16,4,1,1.1856,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,8,1,3,2,4,14,1,8,7,3.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,True,False
1996-08-16,1996,8,16,4,1,1.175,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,8,1,3,2,4,14,1,8,7,3.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,False,True
1996-08-20,1996,8,20,1,2,1.1724,0,3,4,7,4,14,0,7,7,3.5,2.5,2,0,5,7,4,14,0,7,7,3.5,2.692582403567252,2,True,False,False,False,False,True,False,True,False,False,False
1996-08-20,1996,8,20,1,4,1.2259,0,2,5,7,4,14,0,7,7,3.5,2.692582403567252,2,0,5,7,4,14,0,7,7,3.5,2.692582403567252,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-20,1996,8,20,1,3,1.1844,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,2,0,5,7,4,14,0,7,7,3.5,2.692582403567252,3,True,False,False,False,False,True,False,False,False,True,False
1996-08-20,1996,8,20,1,0,1.1712,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,2,0,5,7,4,14,0,7,7,3.5,2.692582403567252,0,False,False,False,False,False,True,False,False,False,False,True
1996-08-23,1996,8,23,4,2,1.1344,4,6,8,9,4,27,4,9,5,6.75,1.920286436967152,6,4,1,6,4,17,1,6,5,4.25,2.0463381929681126,2,True,False,False,False,True,False,False,True,False,False,False
1996-08-23,1996,8,23,4,4,1.2208,1,4,6,6,4,17,1,6,5,4.25,2.0463381929681126,6,4,1,6,4,17,1,6,5,4.25,2.0463381929681126,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-23,1996,8,23,4,1,1.172,0,3,4,7,4,14,0,7,7,3.5,2.5,6,4,1,6,4,17,1,6,5,4.25,2.0463381929681126,1,True,False,False,False,False,True,False,False,False,True,False
1996-08-23,1996,8,23,4,3,1.1712,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,6,4,1,6,4,17,1,6,5,4.25,2.0463381929681126,3,True,False,False,False,False,True,False,False,False,False,True
1996-08-27,1996,8,27,1,2,1.1361,0,3,5,9,4,17,0,9,9,4.25,3.2691742076555053,5,5,7,0,4,17,0,7,7,4.25,2.5860201081971503,2,True,False,False,False,True,False,False,True,False,False,False
1996-08-27,1996,8,27,1,2,1.1841,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,5,7,0,4,17,0,7,7,4.25,2.5860201081971503,2,True,False,False,False,False,True,False,False,True,False,False
1996-08-27,1996,8,27,1,2,1.1712,0,3,4,7,4,14,0,7,7,3.5,2.5,5,5,7,0,4,17,0,7,7,4.25,2.5860201081971503,2,True,False,False,False,False,True,False,False,False,True,False
1996-08-27,1996,8,27,1,0,1.1711,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,5,5,7,0,4,17,0,7,7,4.25,2.5860201081971503,0,False,False,False,False,False,True,False,False,False,False,True
1996-08-30,1996,8,30,4,0,1.1298,0,3,6,9,4,18,0,9,9,4.5,3.3541019662496847,7,2,8,4,4,21,2,8,6,5.25,2.384848003542364,0,False,False,False,False,True,False,False,True,False,False,False
1996-08-30,1996,8,30,4,4,1.2168,2,4,7,8,4,21,2,8,6,5.25,2.384848003542364,7,2,8,4,4,21,2,8,6,5.25,2.384848003542364,4,True,False,False,True,False,False,False,False,True,False,False
1996-08-30,1996,8,30,4,2,1.1843,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,7,2,8,4,4,21,2,8,6,5.25,2.384848003542364,2,True,False,False,False,False,True,False,False,False,True,False
1996-08-30,1996,8,30,4,1,1.1711,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,7,2,8,4,4,21,2,8,6,5.25,2.384848003542364,1,True,False,False,False,False,True,False,False,False,False,True
1996-09-03,1996,9,3,1,2,1.1384,0,3,5,6,4,14,0,6,6,3.5,2.29128784747792,5,0,1,0,4,6,0,5,5,1.5,2.0615528128088303,2,True,False,False,False,True,False,False,True,False,False,False
1996-09-03,1996,9,3,1,4,1.2302,0,0,1,5,4,6,0,5,5,1.5,2.0615528128088303,5,0,1,0,4,6,0,5,5,1.5,2.0615528128088303,4,True,False,False,True,False,False,False,False,True,False,False
1996-09-03,1996,9,3,1,2,1.1842,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,0,1,0,4,6,0,5,5,1.5,2.0615528128088303,2,True,False,False,False,False,True,False,False,False,True,False
1996-09-03,1996,9,3,1,1,1.1721,0,3,4,7,4,14,0,7,7,3.5,2.5,5,0,1,0,4,6,0,5,5,1.5,2.0615528128088303,1,True,False,False,False,False,True,False,False,False,False,True
1996-09-06,1996,9,6,4,2,1.1307,0,1,6,9,4,16,0,9,9,4.0,3.6742346141747673,4,6,4,0,4,14,0,6,6,3.5,2.179449471770337,2,True,False,False,False,True,False,False,True,False,False,False
1996-09-06,1996,9,6,4,4,1.2328,0,4,4,6,4,14,0,6,6,3.5,2.179449471770337,4,6,4,0,4,14,0,6,6,3.5,2.179449471770337,4,True,False,False,True,False,False,False,False,True,False,False
1996-09-06,1996,9,6,4,2,1.1844,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,6,4,0,4,14,0,6,6,3.5,2.179449471770337,2,True,False,False,False,False,True,False,False,False,True,False
1996-09-06,1996,9,6,4,2,1.1711,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,4,6,4,0,4,14,0,6,6,3.5,2.179449471770337,2,True,False,False,False,False,True,False,False,False,False,True
1996-09-10,1996,9,10,1,4,1.2037,1,6,7,9,4,23,1,9,8,5.75,2.947456530637899,9,1,6,7,4,23,1,9,8,5.75,2.947456530637899,4,True,False,True,False,False,False,False,True,False,False,False
1996-09-10,1996,9,10,1,0,1.1854,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,1,6,7,4,23,1,9,8,5.75,2.947456530637899,0,False,False,False,False,False,True,False,False,True,False,False
1996-09-10,1996,9,10,1,1,1.1725,0,3,4,7,4,14,0,7,7,3.5,2.5,9,1,6,7,4,23,1,9,8,5.75,2.947456530637899,1,True,False,False,False,False,True,False,False,False,True,False
1996-09-10,1996,9,10,1,3,1.1712,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,9,1,6,7,4,23,1,9,8,5.75,2.947456530637899,3,True,False,False,False,False,True,False,False,False,False,True
1996-09-13,1996,9,13,4,1,1.1245,3,5,6,8,4,22,3,8,5,5.5,1.8027756377319946,7,9,8,1,4,25,1,9,8,6.25,3.112474899497183,1,True,False,False,False,True,False,False,True,False,False,False
1996-09-13,1996,9,13,4,4,1.2077,1,7,8,9,4,25,1,9,8,6.25,3.112474899497183,7,9,8,1,4,25,1,9,8,6.25,3.112474899497183,4,True,False,False,True,False,False,False,False,True,False,False
1996-09-13,1996,9,13,4,0,1.1854,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,7,9,8,1,4,25,1,9,8,6.25,3.112474899497183,0,False,False,False,False,False,True,False,False,False,True,False
1996-09-13,1996,9,13,4,1,1.1724,0,3,4,7,4,14,0,7,7,3.5,2.5,7,9,8,1,4,25,1,9,8,6.25,3.112474899497183,1,True,False,False,False,False,True,False,False,False,False,True
1996-09-17,1996,9,17,1,2,1.1386,0,3,5,6,4,14,0,6,6,3.5,2.29128784747792,6,3,3,2,4,14,2,6,4,3.5,1.5,2,True,False,False,False,True,False,False,True,False,False,False
1996-09-17,1996,9,17,1,1,1.1854,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,6,3,3,2,4,14,2,6,4,3.5,1.5,1,True,False,False,False,False,True,False,False,True,False,False
1996-09-17,1996,9,17,1,1,1.1734,0,3,4,7,4,14,0,7,7,3.5,2.5,6,3,3,2,4,14,2,6,4,3.5,1.5,1,True,False,False,False,False,True,False,False,False,True,False
1996-09-17,1996,9,17,1,1,1.1712,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,6,3,3,2,4,14,2,6,4,3.5,1.5,1,True,False,False,False,False,True,False,False,False,False,True
1996-09-20,1996,9,20,4,2,1.1318,0,7,8,9,4,24,0,9,9,6.0,3.5355339059327378,7,3,0,1,4,11,0,7,7,2.75,2.680951323690902,2,True,False,False,False,True,False,False,True,False,False,False
1996-09-20,1996,9,20,4,4,1.213,0,1,3,7,4,11,0,7,7,2.75,2.680951323690902,7,3,0,1,4,11,0,7,7,2.75,2.680951323690902,4,True,False,False,True,False,False,False,False,True,False,False
1996-09-20,1996,9,20,4,1,1.1844,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,7,3,0,1,4,11,0,7,7,2.75,2.680951323690902,1,True,False,False,False,False,True,False,False,False,True,False
1996-09-20,1996,9,20,4,1,1.1713,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,7,3,0,1,4,11,0,7,7,2.75,2.680951323690902,1,True,False,False,False,False,True,False,False,False,False,True
1996-09-24,1996,9,24,1,0,1.1305,2,6,8,9,4,25,2,9,7,6.25,2.680951323690902,3,3,7,1,4,14,1,7,6,3.5,2.179449471770337,0,False,False,False,False,True,False,False,True,False,False,False
1996-09-24,1996,9,24,1,4,1.2024,1,3,3,7,4,14,1,7,6,3.5,2.179449471770337,3,3,7,1,4,14,1,7,6,3.5,2.179449471770337,4,True,False,False,True,False,False,False,False,True,False,False
1996-09-24,1996,9,24,1,2,1.1725,0,3,4,7,4,14,0,7,7,3.5,2.5,3,3,7,1,4,14,1,7,6,3.5,2.179449471770337,2,True,False,False,False,False,True,False,False,False,True,False
1996-09-24,1996,9,24,1,1,1.172,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,3,3,7,1,4,14,1,7,6,3.5,2.179449471770337,1,True,False,False,False,False,True,False,False,False,False,True
1996-09-27,1996,9,27,4,1,1.1429,0,2,4,6,4,12,0,6,6,3.0,2.23606797749979,5,3,1,2,4,11,1,5,4,2.75,1.479019945774904,1,True,False,False,False,True,False,False,True,False,False,False
1996-09-27,1996,9,27,4,4,1.2155,1,2,3,5,4,11,1,5,4,2.75,1.479019945774904,5,3,1,2,4,11,1,5,4,2.75,1.479019945774904,4,True,False,False,True,False,False,False,False,True,False,False
1996-09-27,1996,9,27,4,2,1.1843,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,5,3,1,2,4,11,1,5,4,2.75,1.479019945774904,2,True,False,False,False,False,True,False,False,False,True,False
1996-09-27,1996,9,27,4,1,1.1738,0,3,4,7,4,14,0,7,7,3.5,2.5,5,3,1,2,4,11,1,5,4,2.75,1.479019945774904,1,True,False,False,False,False,True,False,False,False,False,True
1996-10-01,1996,10,1,1,4,1.2102,1,4,5,7,4,17,1,7,6,4.25,2.165063509461097,1,7,4,5,4,17,1,7,6,4.25,2.165063509461097,4,True,False,True,False,False,False,False,True,False,False,False
1996-10-01,1996,10,1,1,2,1.1832,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,1,7,4,5,4,17,1,7,6,4.25,2.165063509461097,2,True,False,False,False,False,True,False,False,True,False,False
1996-10-01,1996,10,1,1,2,1.1739,0,3,4,7,4,14,0,7,7,3.5,2.5,1,7,4,5,4,17,1,7,6,4.25,2.165063509461097,2,True,False,False,False,False,True,False,False,False,True,False
1996-10-01,1996,10,1,1,2,1.1724,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,1,7,4,5,4,17,1,7,6,4.25,2.165063509461097,2,True,False,False,False,False,True,False,False,False,False,True
1996-10-04,1996,10,4,4,2,1.1347,0,2,8,9,4,19,0,9,9,4.75,3.832427429188973,8,6,9,3,4,26,3,9,6,6.5,2.29128784747792,2,True,False,False,False,True,False,False,True,False,False,False
1996-10-04,1996,10,4,4,4,1.214,3,6,8,9,4,26,3,9,6,6.5,2.29128784747792,8,6,9,3,4,26,3,9,6,6.5,2.29128784747792,4,True,False,False,True,False,False,False,False,True,False,False
1996-10-04,1996,10,4,4,1,1.1737,0,3,4,7,4,14,0,7,7,3.5,2.5,8,6,9,3,4,26,3,9,6,6.5,2.29128784747792,1,True,False,False,False,False,True,False,False,False,True,False
1996-10-04,1996,10,4,4,1,1.1683,2,2,7,9,4,20,2,9,7,5.0,3.082207001484488,8,6,9,3,4,26,3,9,6,6.5,2.29128784747792,1,True,False,False,False,False,True,False,False,False,False,True
1996-10-08,1996,10,8,1,0,1.1385,0,2,5,7,4,14,0,7,7,3.5,2.692582403567252,8,3,1,6,4,18,1,8,7,4.5,2.692582403567252,0,False,False,False,False,True,False,False,True,False,False,False
1996-10-08,1996,10,8,1,4,1.2104,1,3,6,8,4,18,1,8,7,4.5,2.692582403567252,8,3,1,6,4,18,1,8,7,4.5,2.692582403567252,4,True,False,False,True,False,False,False,False,True,False,False
1996-10-08,1996,10,8,1,1,1.1737,0,3,4,7,4,14,0,7,7,3.5,2.5,8,3,1,6,4,18,1,8,7,4.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,True,False
1996-10-08,1996,10,8,1,2,1.171,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,8,3,1,6,4,18,1,8,7,4.5,2.692582403567252,2,True,False,False,False,False,True,False,False,False,False,True
1996-10-11,1996,10,11,4,1,1.1739,0,3,4,7,4,14,0,7,7,3.5,2.5,2,6,9,7,4,24,2,9,7,6.0,2.5495097567963922,1,True,False,False,False,False,True,False,True,False,False,False
